run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95,source,prospective_under_current_plan,n10_source_group
2,82,20260833,200000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7801686454778759,0.0061347655168595,0.9900862531763358,0.8726813880126184,55328,554,89751,15590,6.134765516859531,0.0056358666048958,0.0066657749759674,0.9874002446048692,0.9892580070098108,0.9716695337118848,0.0206079397597032,0.0456453131055866,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,200000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7908782074448861,0.0114613880742913,0.9915002356011454,0.8798983538796813,54709,469,40451,14466,11.4613880742913,0.0104526238152077,0.0125403387166989,0.9910251031718984,0.9848493577956372,0.978408787340698,0.0335777126099706,0.0685972629521016,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,200000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.5348377227783208,0.7543587134095717,0.0089994706193753,0.996991363443296,0.8588678324770166,28167,85,9360,9172,8.999470619375332,0.0071946038990732,0.0111161243070289,0.996292123170298,0.986179575905992,0.9918574463063488,0.0292218104817363,0.0631021704605611,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,10000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.4379420280456547,0.722734375,0.0053035283804514,0.9913555992141454,0.8359966864974774,55506,484,90776,21294,5.303528380451458,0.0048425971488442,0.0057963186399307,0.9867988071504308,0.988195430851756,0.9687881038808146,0.0244028051720359,0.0500657462195923,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,10000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.4379420280456547,0.7299567898757208,0.0100811349171646,0.9924518006547836,0.841202179895322,54565,415,40751,20186,10.08113491716465,0.0091386544754889,0.0110936459926359,0.9901415498285764,0.9824297116311984,0.975297187590606,0.0413933828887917,0.0817665063401836,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,10000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.4379420280456547,0.7189571053893229,0.0052710259675543,0.9907506363795348,0.8332502594356966,50987,476,89829,19931,5.271025967554399,0.0048091663720179,0.0057650876497744,0.98593757992394,0.9881718797488728,0.9664905134689056,0.0245058413155417,0.049343890150047,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,10000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.4379420280456547,0.7267799060354174,0.0099706744868035,0.991949963498609,0.8389093760950458,50275,408,40512,18900,9.97067448680352,0.0090307062380559,0.0109811199234075,0.9894649534056152,0.9824578765021774,0.9733181192947356,0.0417155425219941,0.081060606060606,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,10000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.4379420280456547,0.671415945793942,0.0066701958708311,0.9974933354553774,0.802599564604943,25070,63,9382,12269,6.670195870831128,0.0051292570168881,0.0085261169546909,0.9959709865080008,0.98534621292948,0.9903084219518662,0.0348332451032292,0.0626786659608258,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,100000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.0458283424377446,0.8331901041666666,0.0054788516326977,0.9922467397540666,0.9057888441421484,63989,500,90760,12811,5.478851632697786,0.0050102301956925,0.005979313146278,0.9916856225626826,0.9921019333925736,0.9851488676367888,0.0114179268025421,0.0286105632259478,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,100000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.0458283424377446,0.8395071637837621,0.009838216003498,0.9935876122167862,0.910071785947357,62754,405,40761,11997,9.838216003498031,0.0089073352643853,0.0108391758749404,0.994236682791428,0.9894602507083464,0.9885403658267832,0.0189476752659962,0.0444784530923577,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,100000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.0458283424377446,0.8352745424292846,0.0054371297270361,0.991779262310178,0.9068238355849824,59236,491,89814,11682,5.437129727036155,0.0049679201348334,0.0059385231447949,0.9913113803414044,0.9921526109101808,0.9845142980534904,0.0111178783013122,0.0275178561541442,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,100000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.0458283424377446,0.8421395012649079,0.0097018572825024,0.9932312623610448,0.9114662786422274,58255,397,40523,10920,9.701857282502443,0.0087748469542971,0.0106993991353827,0.9940060179950184,0.9897039636958554,0.9881131865864692,0.0183040078201368,0.0418621700879765,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,100000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.0458283424377446,0.812421328905434,0.0069878242456326,0.9978290187822768,0.8956303513433717,30335,66,9379,7004,6.98782424563261,0.0054083846265516,0.0088817604881413,0.9974888933962,0.9907406736592812,0.9948786264061577,0.0183165696135521,0.041079936474325,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,20000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.2821660041809086,0.7625911458333333,0.0049638395792241,0.992324635716706,0.8624208511264909,58567,453,90807,18233,4.963839579224195,0.0045181846671805,0.0054413913890392,0.9891173842764592,0.990063054805067,0.9759548182139076,0.0186609686609686,0.0404558404558404,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,20000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.2821660041809086,0.7692472341507137,0.0094738376329981,0.9932633179023008,0.8670189908249963,57502,390,40776,17249,9.473837632998103,0.0085606363126888,0.0104571918427752,0.9920549773825096,0.9856802163386172,0.9807005524539744,0.0321624641694602,0.0655638147986202,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,20000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.2821660041809086,0.7617107081417975,0.0049055976966945,0.9918658881421908,0.8616844791832828,54019,443,89862,16899,4.905597696694535,0.0044603337393723,0.0053831052419755,0.9884498222576784,0.990022505898462,0.9744137762579383,0.0185593267260949,0.0394884004207961,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,20000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2821660041809086,0.7690205999277195,0.0093352883675464,0.9928703409918064,0.8667253205598189,53197,382,40538,15978,9.33528836754643,0.0084262492473431,0.0103149342157856,0.9915485188677488,0.9857138316021,0.9794075542341152,0.0319892473118279,0.0640762463343108,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,20000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.2821660041809086,0.716703714614746,0.0061408152461619,0.9978373541146204,0.8342217650176128,26761,58,9387,10578,6.14081524616199,0.0046661837425527,0.0079312863338884,0.9967204462882606,0.9880037564063116,0.992505606042724,0.0268925357331921,0.0548438327157226,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,50000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.123510837554932,0.8023046875,0.0053802323033092,0.99209441617827,0.8871627264088461,61617,491,90769,15183,5.380232303309226,0.0049159209580977,0.0058763943386045,0.990716362490742,0.9914555457535476,0.9803293103203756,0.0151983344291036,0.0345825115055884,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,50000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.123510837554932,0.808724966890075,0.009619588981198,0.9934920869693832,0.8916371681415929,60453,396,40770,14298,9.619588981198076,0.0086992746416742,0.0106100265562298,0.9933775153220566,0.988005453332192,0.9845620299101524,0.0256279453918282,0.0567458582325219,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,50000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.123510837554932,0.8045912180264531,0.0053485410553125,0.9916062770449924,0.8883630051143927,57060,483,89822,13858,5.348541055312553,0.0048832370398875,0.0058460385918867,0.9902081360831966,0.9914451823264944,0.9796632541863,0.0146724987542218,0.0339516084380709,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,50000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.123510837554932,0.8115215034333213,0.0095307917888563,0.993100642170998,0.8931759240107556,56137,390,40530,13038,9.530791788856304,0.0086121237745716,0.0105200262575969,0.9930372170470928,0.9881442014370596,0.9840519694000126,0.0246578690127077,0.054960899315738,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
2,82,20260833,50000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.123510837554932,0.7676156297704813,0.0066701958708311,0.9978067885117492,0.867704044562848,28662,63,9382,8677,6.670195870831128,0.0051292570168881,0.0085261169546909,0.9972028127459204,0.9897475919589892,0.9932358588096292,0.0242456326098464,0.0476442562202223,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.7018508911132817,0.7314453125,0.0054131054131054,0.991282711888334,0.8417685005506896,56175,494,90766,20625,5.413105413105413,0.0049473529446651,0.0059107050207037,0.984391587147663,0.9858586421322548,0.9614694468014076,0.0303528380451457,0.0654613193074731,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.7018508911132817,0.7430000936442321,0.0102511781567312,0.9924591687216324,0.8498007084222686,55540,422,40744,19211,10.251178156731283,0.0093006633413542,0.011271689957,0.9889128342950372,0.9800669166262674,0.9712289414040508,0.0484137394937569,0.0984550357090803,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.7018508911132817,0.7268394483769988,0.0053706882232434,0.990678633891334,0.8384940097113437,51546,485,89820,19372,5.3706882232434525,0.0049044047518805,0.0058691627826424,0.9832408258617704,0.9856811263390424,0.9587689257390052,0.0303969879851613,0.0653341453961574,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.7018508911132817,0.7384459703650162,0.0101173020527859,0.9919605406245146,0.8466325794930015,51082,414,40506,18093,10.117302052785924,0.0091703415842686,0.0111347103419533,0.9880291221503203,0.9798289901474612,0.9690588473331154,0.0485826001955034,0.0983626588465298,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.7018508911132817,0.7141594579394199,0.0068819481206987,0.997568366316262,0.8324020602466052,26666,65,9380,10673,6.881948120698782,0.0053152409466182,0.0087633115996446,0.995477298950152,0.9831491706244978,0.9884172154280338,0.041715193223928,0.0830068819481207,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,200000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.5348377227783208,0.7792447916666667,0.0061582292351523,0.9906965964772878,0.8723398052591685,59846,562,90698,16954,6.158229235152312,0.0056609301974939,0.0066872981089901,0.9878596953278096,0.9890162470779456,0.972809412559462,0.0211702827087442,0.0478194170501862,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,200000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.5348377227783208,0.7895412770397721,0.0115872321818976,0.9919826542960872,0.8792598717289772,59019,477,40689,15732,11.587232181897685,0.0105758451665335,0.0126683593028246,0.9913272446746486,0.9843572092406434,0.979015687301726,0.0350289073507263,0.0726084632949521,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,200000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7801686454778759,0.0061347655168595,0.9900862531763358,0.8726813880126184,55328,554,89751,15590,6.134765516859531,0.0056358666048958,0.0066657749759674,0.9874002446048692,0.9892580070098108,0.9716695337118848,0.0206079397597032,0.0456453131055866,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,200000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7908782074448861,0.0114613880742913,0.9915002356011454,0.8798983538796813,54709,469,40451,14466,11.4613880742913,0.0104526238152077,0.0125403387166989,0.9910251031718984,0.9848493577956372,0.978408787340698,0.0335777126099706,0.0685972629521016,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,200000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.5348377227783208,0.7543587134095717,0.0089994706193753,0.996991363443296,0.8588678324770166,28167,85,9360,9172,8.999470619375332,0.0071946038990732,0.0111161243070289,0.996292123170298,0.986179575905992,0.9918574463063488,0.0292218104817363,0.0631021704605611,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,10000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.4928357601165776,0.7424869791666666,0.0048980933596318,0.9922220288846356,0.8493781187160199,57023,447,90813,19777,4.898093359631821,0.0044554558259981,0.0053726353132834,0.9870472993311722,0.9879655567141044,0.9729600382866714,0.0210497479728248,0.0493534955073416,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,10000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.4928357601165776,0.749916389078407,0.0091094592624981,0.99335483413666,0.8546381772028389,56057,375,40791,18694,9.109459262498175,0.0082142904567865,0.0100748560319685,0.9907932854590012,0.9833691500212194,0.9800282605212172,0.0333041830636933,0.0761064956517514,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,10000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.4928357601165776,0.7370202205363942,0.0048280826089363,0.9917273831208258,0.8456100046917215,52268,436,89869,18650,4.828082608936382,0.004386418769916,0.0053019990980408,0.9862356268585412,0.9878934946135668,0.9718918918918918,0.0204418360002214,0.0477160733071258,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,10000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.4928357601165776,0.7452547885796892,0.0089687194525904,0.9929314329738058,0.8514472108675009,51553,367,40553,17622,8.96871945259042,0.0080780179107169,0.0099301043210291,0.9901383176772508,0.98329619722176,0.9786702294875824,0.0331622678396872,0.0745845552297165,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,10000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.4928357601165776,0.7223010793004633,0.0066701958708311,0.9976695150371768,0.8379419623438763,26970,63,9382,10369,6.670195870831128,0.0051292570168881,0.0085261169546909,0.996359597055792,0.986478237372208,0.9917694259248332,0.0295394388565378,0.061302276336686,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,100000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.1281340122222905,0.8479557291666666,0.0052487398641244,0.9926983933416664,0.9146360303928316,65123,479,90781,11677,5.248739864124479,0.0047902382248018,0.0057391065328666,0.9921898937110314,0.9925170781797884,0.9871185182011624,0.0098838483453868,0.0251588866973482,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,100000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.1281340122222905,0.854329707963773,0.0095710051984647,0.9938682768924304,0.9188314257555374,63862,394,40772,10889,9.571005198464752,0.0086530556697062,0.0105590878244817,0.9946217670415392,0.9901311850720836,0.9897896130645872,0.0168585726084632,0.0394743234708254,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,100000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.1281340122222905,0.8486984968555232,0.0052045844637616,0.992251640344225,0.9148780932692891,60188,470,89835,10730,5.204584463761696,0.0047456977569538,0.0056956806622175,0.9918303245687424,0.9925536172737692,0.986583198083314,0.0096118708820109,0.0239300149493383,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,100000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.1281340122222905,0.8556125767979762,0.0094086021505376,0.9935372322567648,0.9194311323759,59187,385,40535,9988,9.408602150537634,0.0084959401602289,0.0103918557209214,0.9943991595491826,0.9903459311866112,0.9894802078532948,0.0161779081133919,0.0374877810361681,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,100000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.1281340122222905,0.8366051581456386,0.0080465854949708,0.9975729705563008,0.9100257818303644,31238,76,9369,6101,8.046585494970884,0.0063448821812544,0.0100612916918886,0.997739514352696,0.9916759373375194,0.9958547995499496,0.0148226574907358,0.034939121228163,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.2432904243469243,0.7995703125,0.0050405435020819,0.9925646952333232,0.885675755587126,61407,460,90800,15393,5.040543502081963,0.0045913938301902,0.0055215813781482,0.9898549713894786,0.9904081276481116,0.980230876138072,0.0152750383519614,0.037563006793776,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.2432904243469243,0.8066915492769328,0.0091337511538648,0.9938032532920216,0.8905248545352512,60301,376,40790,14450,9.13375115386484,0.008237368781245,0.0101003564417081,0.9929508268655824,0.9871519443678506,0.9849786978610016,0.024923480542195,0.0589564203468882,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.2432904243469243,0.7954821060943625,0.0049720392004872,0.9921038285000792,0.8829794726915582,56414,449,89856,14504,4.972039200487238,0.0045237123304597,0.0054526019666304,0.9890747211525854,0.9902191185388126,0.9786571809693198,0.0154144288799069,0.0374619345551187,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2432904243469243,0.803252620166245,0.0089442815249266,0.9934562228460068,0.8882867328505426,55565,366,40554,13610,8.944281524926685,0.0080548160527939,0.0099044354832585,0.9923908091797564,0.9869890655508772,0.9837272497472194,0.0251710654936461,0.0592375366568914,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,20000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.2432904243469243,0.7750073649535338,0.0062466913710958,0.9979653067558713,0.8724674384949349,28938,59,9386,8401,6.246691371095817,0.0047585720755803,0.0080504735155597,0.9970869533940424,0.9892082515097712,0.9930867407232332,0.0247750132345156,0.0499735309687665,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,50000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.2282180786132817,0.8217447916666667,0.0053035283804514,0.9923892191087208,0.8990412695699247,63110,484,90776,13690,5.303528380451458,0.0048425971488442,0.0057963186399307,0.9911731275640836,0.991617827626767,0.984630067519444,0.0118233618233618,0.0299693184308568,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,50000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.2282180786132817,0.8284838998809381,0.0096438808725647,0.9936303688610072,0.9035731481346388,61930,397,40769,12821,9.643880872564738,0.0087223864306582,0.0106354936275669,0.9938718853009694,0.9888718652616676,0.988103281144435,0.019676432006996,0.0476849827527571,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,50000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.2282180786132817,0.8220903014749429,0.0052488787996234,0.9919353466609954,0.8990616301573717,58301,474,89831,12617,5.248878799623498,0.0047880080416224,0.0057419541060583,0.9906611679416,0.9915698496179408,0.9838458574181116,0.011605115995792,0.0290460107413764,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,50000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2282180786132817,0.8294325984821106,0.0094574780058651,0.9933002094766546,0.9040003781373585,57376,387,40533,11799,9.457478005865102,0.0085424088228912,0.0104431287007133,0.9935359459838314,0.988972613446919,0.9875501562177852,0.0191837732160312,0.0463587487781036,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
3,102,20260843,50000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.2282180786132817,0.8094217841934707,0.0070937003705664,0.9977880488610102,0.8937881677978382,30223,67,9378,7116,7.093700370566437,0.005501626405098,0.0090001133578429,0.9974862348688968,0.990829693933103,0.9952065333175524,0.01715193223928,0.0393859184753838,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,20000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.848408460617066,0.7048828125,0.0051501205347359,0.9913927296035162,0.8239412503329401,54135,470,90790,22665,5.150120534735919,0.004696024837456,0.0056360921643508,0.9837543329481214,0.98544846819013,0.9596007274645638,0.0318869165023011,0.0680254218715757,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,20000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.848408460617066,0.7167395753902958,0.009838216003498,0.9924974991663889,0.8323739833609097,53577,405,40761,21174,9.838216003498031,0.0089073352643853,0.0108391758749404,0.9881444493024438,0.9787935351673732,0.9684742395669886,0.0531992420929893,0.1052081815090122,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,20000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.848408460617066,0.6999210355621986,0.0050938486241071,0.9908178134419228,0.8203445853819774,49637,460,89845,21281,5.093848624107192,0.0046399598760949,0.0055799593401049,0.9826695420906576,0.9853956698058252,0.9567113842464212,0.0319805104922208,0.0679696583799346,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,20000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.848408460617066,0.7115142753885074,0.0096774193548387,0.9920185427794014,0.8286724471756881,49219,396,40524,19956,9.67741935483871,0.0087515961282558,0.0106737790788926,0.9873255243120443,0.9787942400678856,0.9661272053004796,0.0533479960899315,0.10386119257087,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,20000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.848408460617066,0.6742012373121937,0.007305452620434,0.997266568949808,0.8045124796267298,25174,69,9376,12165,7.3054526204340915,0.0056883956287453,0.0092365393717802,0.995077039108576,0.9818351117799262,0.987861866274798,0.0437268395976707,0.0888300688194812,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,200000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.5348377227783208,0.7792447916666667,0.0061582292351523,0.9906965964772878,0.8723398052591685,59846,562,90698,16954,6.158229235152312,0.0056609301974939,0.0066872981089901,0.9878596953278096,0.9890162470779456,0.972809412559462,0.0211702827087442,0.0478194170501862,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,200000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.5348377227783208,0.7895412770397721,0.0115872321818976,0.9919826542960872,0.8792598717289772,59019,477,40689,15732,11.587232181897685,0.0105758451665335,0.0126683593028246,0.9913272446746486,0.9843572092406434,0.979015687301726,0.0350289073507263,0.0726084632949521,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,200000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7801686454778759,0.0061347655168595,0.9900862531763358,0.8726813880126184,55328,554,89751,15590,6.134765516859531,0.0056358666048958,0.0066657749759674,0.9874002446048692,0.9892580070098108,0.9716695337118848,0.0206079397597032,0.0456453131055866,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,200000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7908782074448861,0.0114613880742913,0.9915002356011454,0.8798983538796813,54709,469,40451,14466,11.4613880742913,0.0104526238152077,0.0125403387166989,0.9910251031718984,0.9848493577956372,0.978408787340698,0.0335777126099706,0.0685972629521016,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,200000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.5348377227783208,0.7543587134095717,0.0089994706193753,0.996991363443296,0.8588678324770166,28167,85,9360,9172,8.999470619375332,0.0071946038990732,0.0111161243070289,0.996292123170298,0.986179575905992,0.9918574463063488,0.0292218104817363,0.0631021704605611,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,10000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.5816724300384526,0.7228385416666666,0.00471181240412,0.9923137423137424,0.8364069185801242,55514,430,90830,21286,4.711812404120096,0.0042778374707244,0.0051777134447562,0.9867172886469252,0.9879584235061,0.9688406711240064,0.0243589743589743,0.051413543721236,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,10000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.5816724300384526,0.7300905673502696,0.0087207890006315,0.9934648851348892,0.8416547788873039,54575,359,40807,20176,8.72078900063159,0.0078452680089539,0.0096666196394516,0.990159971958798,0.9824343951101936,0.9750177513078004,0.0418792207161249,0.0837584414322499,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,10000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.5816724300384526,0.7197326489748724,0.00467305243342,0.9918000932690813,0.8341422758248762,51042,422,89883,19876,4.673052433420076,0.0042386778574076,0.0051396980841083,0.985913859479218,0.9879301592503889,0.966859531671261,0.0242290017164055,0.0498311278445268,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,10000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.5816724300384526,0.7276183592338272,0.0086021505376344,0.9930551445200748,0.839863173702653,50333,352,40568,18842,8.602150537634408,0.0077301754435178,0.0095448870980984,0.9895378976522322,0.982490999565116,0.9734661329664144,0.0414711632453567,0.0815493646138807,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
4,122,20260853,10000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.5816724300384526,0.6915557460028389,0.0057173107464266,0.9979131241304684,0.8169580004745709,25822,54,9391,11517,5.717310746426681,0.0042978522447994,0.0074533456351008,0.996053863514516,0.9855802425776587,0.9897823974559052,0.0367390153520381,0.0672313393329804,HISTORICAL_CANONICAL_N5,False,HISTORICAL_N5
