run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95,source,prospective_under_current_plan
1,62,20260823,50000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.6377375125885014,0.7547449166643165,0.0056364542384142,0.9905800051819224,0.856728983929829,53525,509,89796,17393,5.636454238414263,0.0051585736577138,0.0061464971748354,0.9859038584135787,0.988022885408944,0.9665197837641394,0.0244836941476108,0.0534189690493328,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.6377375125885014,0.765507770148175,0.0108504398826979,0.9916850818382712,0.8640402046127613,52954,444,40476,16221,10.850439882697948,0.009869276797135,0.0119019065685406,0.9897644475786064,0.9828295504445812,0.9738463944939778,0.0408602150537634,0.0822336265884653,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.6377375125885014,0.7295053429390181,0.0078348332451032,0.9972906674477356,0.8426344119284787,27239,74,9371,10100,7.834833245103229,0.0061568922922314,0.0098260623470283,0.99607655722145,0.9855836296268896,0.9904862890636504,0.0341979883536262,0.0679724722075172,HISTORICAL_CANONICAL_N5,False
1,62,20260823,10000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.407866477966309,0.7530729166666666,0.0050405435020819,0.9921092356250858,0.8562207615325398,57836,460,90800,18964,5.040543502081963,0.0045913938301902,0.0055215813781482,0.9874430597542376,0.9883207181347706,0.974717279111086,0.0196471619548542,0.0485316677624369,HISTORICAL_CANONICAL_N5,False
1,62,20260823,10000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.407866477966309,0.7611001859506896,0.009692464655298,0.9930356768833344,0.8617344349946608,56893,399,40767,17858,9.692464655298062,0.0087686145859449,0.0106864232096727,0.990861684815582,0.9834791805804128,0.9802161941668366,0.0329883884759267,0.0759850361949181,HISTORICAL_CANONICAL_N5,False
1,62,20260823,10000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.407866477966309,0.7484559632251333,0.005016333536349,0.9915377718000448,0.8530172760144636,53079,453,89852,17839,5.016333536349039,0.0045659762483531,0.005498921630171,0.9865223556934948,0.988155246887856,0.9724850313085608,0.0199988926416034,0.0484358562648801,HISTORICAL_CANONICAL_N5,False
1,62,20260823,10000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.407866477966309,0.7573111673292374,0.0095796676441837,0.9925728035771804,0.8591272118995688,52387,392,40528,16788,9.579667644183774,0.0086586083099726,0.0105712834240508,0.9902039767743948,0.9834043861443398,0.9782700919160972,0.0337976539589442,0.0754887585532746,HISTORICAL_CANONICAL_N5,False
1,62,20260823,10000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.407866477966309,0.7348081094833819,0.0061408152461619,0.9978905255501,0.8463769010087301,27437,58,9387,9902,6.14081524616199,0.0046661837425527,0.0079312863338884,0.996619551975611,0.9873621381289148,0.9932905742913724,0.0240338803599788,0.0531498147167813,HISTORICAL_CANONICAL_N5,False
1,62,20260823,100000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.122040748596192,0.8421875,0.0052487398641244,0.9926487515155236,0.9112490226051184,64680,479,90781,12120,5.248739864124479,0.0047902382248018,0.0057391065328666,0.9918212181890208,0.9920959396858334,0.9871187021592596,0.0098838483453868,0.0261450799912338,HISTORICAL_CANONICAL_N5,False
1,62,20260823,100000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.122040748596192,0.8486441652954475,0.0095710051984647,0.9938274506117716,0.91551572354274,63437,394,40772,11314,9.571005198464752,0.0086530556697062,0.0105590878244817,0.9944078658722334,0.9897184939444876,0.98983434842734,0.0167856969343633,0.0410290045182917,HISTORICAL_CANONICAL_N5,False
1,62,20260823,100000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.122040748596192,0.8430017766998505,0.0052156580477271,0.9921832213094348,0.9115290494232808,59784,471,89834,11134,5.215658047727147,0.0047562745269038,0.0057072498219089,0.9915422539396446,0.9922417866139543,0.9864468071954008,0.0097115331377,0.0250262997619179,HISTORICAL_CANONICAL_N5,False
1,62,20260823,100000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.122040748596192,0.8499457896638959,0.0094574780058651,0.9934608495826434,0.9161167680765364,58795,387,40533,10380,9.457478005865102,0.0085424088228912,0.0104431287007133,0.9942484928374362,0.9900996721237346,0.9893402386134368,0.0163978494623655,0.0387341153470185,HISTORICAL_CANONICAL_N5,False
1,62,20260823,100000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.122040748596192,0.8304989421248561,0.0071995764955002,0.9978119570113908,0.9064998465293712,31010,68,9377,6329,7.199576495500265,0.0055949641049867,0.0091183723104806,0.9976360519821142,0.9912037367390252,0.9959406204628284,0.0145050291159343,0.0369507676019057,HISTORICAL_CANONICAL_N5,False
1,62,20260823,20000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.1606817245483403,0.7782421875,0.0052158667543282,0.992098929371732,0.8722536393155532,59769,476,90784,17031,5.215866754328293,0.0047588290553796,0.0057047731024981,0.9887153794159852,0.9893751823430308,0.9773758855219808,0.0175323252246329,0.0408941485864562,HISTORICAL_CANONICAL_N5,False
1,62,20260823,20000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.1606817245483403,0.78575537451004,0.0097410484380313,0.993219135228368,0.8773900573613767,58736,401,40765,16015,9.741048438031386,0.0088148488064991,0.0107373467486138,0.9919529284413124,0.9853834762505138,0.9819882938506224,0.0299761939464606,0.0651751445367536,HISTORICAL_CANONICAL_N5,False
1,62,20260823,20000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.1606817245483403,0.773470769057221,0.0052045844637616,0.9915044375756918,0.8690203658082556,54853,470,89835,16065,5.204584463761696,0.0047456977569538,0.0056956806622175,0.9879680509894452,0.989318325860668,0.975206611570248,0.017972426775926,0.0409279663363047,HISTORICAL_CANONICAL_N5,False
1,62,20260823,20000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.1606817245483403,0.7816263100831226,0.0096529814271749,0.9927475029377204,0.8746269381020552,54069,395,40525,15106,9.652981427174977,0.0087283468449769,0.0106481574853043,0.9914364469451205,0.9854707260652268,0.9805190714668178,0.0302297165200391,0.0649315738025415,HISTORICAL_CANONICAL_N5,False
1,62,20260823,20000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.1606817245483403,0.741262486943946,0.0065643197458973,0.9977649603460708,0.8505969667634721,27678,62,9383,9661,6.564319745897301,0.005036421561052,0.008407366576794,0.9967145438778948,0.9877945334556602,0.9929970747274178,0.0250926416093171,0.049655902593965,HISTORICAL_CANONICAL_N5,False
1,62,20260823,200000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.013790130615235,0.8571744791666667,0.0054788516326977,0.9924620464036424,0.9198706080443788,65831,500,90760,10969,5.478851632697786,0.0050102301956925,0.005979313146278,0.9923337637676248,0.9925603376370856,0.9882778436950524,0.0089853166776243,0.0242493973263204,HISTORICAL_CANONICAL_N5,False
1,62,20260823,200000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.013790130615235,0.8635335982127329,0.0099596754603313,0.9936884236453202,0.9240503611025616,64550,410,40756,10201,9.959675460331342,0.0090229766658509,0.0109664290733086,0.9947914136209908,0.9903516795390164,0.9909567573936608,0.0149152212991303,0.0377010154010591,HISTORICAL_CANONICAL_N5,False
1,62,20260823,200000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.013790130615235,0.8594433007135001,0.0054260561430707,0.9920247395833334,0.920987020051678,60950,490,89815,9968,5.426056143070705,0.0049573329710398,0.0059269643472769,0.9921402302816074,0.992749313803723,0.9880034673849108,0.008582027573224,0.022889098056586,HISTORICAL_CANONICAL_N5,False
1,62,20260823,200000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.013790130615235,0.8662378026743766,0.0098240469208211,0.9933359856773424,0.9254434397176812,59922,402,40518,9253,9.824046920821116,0.0088911240252174,0.0108274765608553,0.994696469330226,0.9907929200488512,0.9908192652229948,0.0141006842619745,0.0349462365591397,HISTORICAL_CANONICAL_N5,False
1,62,20260823,200000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.013790130615235,0.846059080318166,0.0074113287453679,0.997789078045545,0.9156811594202898,31591,70,9375,5748,7.411328745367919,0.0057819189546625,0.0093546164952586,0.9977371198324468,0.9916000016502828,0.996062875580948,0.014081524616199,0.0345156167284277,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.103220939636231,0.8250390625,0.0055445978522901,0.992077533701796,0.9008807910769252,63363,506,90754,13437,5.544597852290161,0.0050731248873558,0.0060479038822839,0.9909949961395834,0.9914226366887876,0.984211500405746,0.0121520929213236,0.0295967565198334,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.103220939636231,0.8319487364717529,0.0102268862653646,0.993275834531225,0.9054826333529896,62189,421,40745,12562,10.22688626536462,0.0092775149924196,0.0112462593155351,0.993700745665816,0.988516348194612,0.987349388749468,0.0209396103580624,0.0477335665354904,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.103220939636231,0.8264474463464847,0.0055146448147943,0.9915747445354268,0.9015120052912496,58610,498,89807,12308,5.514644814794308,0.0050420442821714,0.0060194207682089,0.9906029224199828,0.9915092846805,0.9833911100839688,0.0119373235147555,0.0289906428215491,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.103220939636231,0.8340730032526201,0.0101173020527859,0.9928757033952263,0.90657260028597,57697,414,40506,11478,10.117302052785924,0.0091703415842686,0.0111347103419533,0.9934612603841716,0.9888284764828884,0.9867845598022438,0.0203812316715542,0.046041055718475,HISTORICAL_CANONICAL_N5,False
1,62,20260823,50000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.103220939636231,0.8101448887222475,0.0075172048703017,0.9976583885755748,0.8941767661838604,30250,71,9374,7089,7.517204870301747,0.0058755321330082,0.0094726055657797,0.9973629226214342,0.9902005165753384,0.9949669893714658,0.0179989412387506,0.0390682901005823,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.7640700340271,0.6690625,0.0057747096208634,0.9898480090924852,0.7984399157803141,51384,527,90733,25416,5.774709620863467,0.0052933892907558,0.0062878388568654,0.9779683310907552,0.980462092410535,0.9351678978272046,0.0525093140477755,0.1019285557747096,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.7640700340271,0.6797634814249977,0.0112957294854977,0.9909317836109052,0.8063699624689556,50813,465,40701,23938,11.29572948549774,0.0102973010253625,0.0123639530638652,0.9838004532274228,0.971405459004752,0.9504542051057456,0.0851916630228829,0.1543263858524024,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.7640700340271,0.6623283228517443,0.0057250429101378,0.989113039083558,0.7933888485380808,46971,517,89788,23947,5.725042910137866,0.0052433586375985,0.0062388801412788,0.976319180069002,0.9802618058793172,0.9300848075073588,0.0531310558662311,0.101954487569902,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.7640700340271,0.6729887965305384,0.011119257086999,0.99032100236125,0.8013840115678579,46554,455,40465,22621,11.119257086999022,0.0101258531208644,0.0121829127705695,0.9824419345840948,0.9710277516647288,0.946114336078777,0.0866568914956011,0.1545454545454545,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.7640700340271,0.6351268111090281,0.0076230809952355,0.9969731365872117,0.7759382259594935,23715,72,9373,13624,7.623080995235575,0.0059692332824942,0.0095905084028879,0.9931035398683868,0.9748144250754724,0.979084129573526,0.076019057702488,0.1320275277924828,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.504811763763428,0.7633072916666667,0.0061034407188253,0.9905878774565302,0.8622213724177998,58622,557,90703,18178,6.103440718825334,0.0056083927100417,0.0066302640606677,0.9867973958221748,0.9881793405060632,0.9680296877188068,0.025016436554898,0.0546131930747315,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.504811763763428,0.7734879800939118,0.0117572754214643,0.9916985403838569,0.8691057766019812,57819,484,40682,16932,11.757275421464316,0.0107384070173727,0.0128458520783479,0.9904741573219076,0.9829600413715892,0.9750166652175172,0.0418792207161249,0.0831268522567167,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.504811763763428,0.7620068247835529,0.0060683240130668,0.9899611636257052,0.8611540484120281,54040,548,89757,16878,6.068324013066829,0.0055721760149609,0.0065965893254874,0.9860601634004073,0.9882306052047166,0.966213045518536,0.0247162394108853,0.0535518520569182,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.504811763763428,0.7725189736176364,0.0116080156402737,0.9911896724412954,0.8682985482049573,53439,475,40445,15736,11.608015640273704,0.0105927410265287,0.0126934488635176,0.9899445426186124,0.983142328716358,0.973688324682634,0.0411290322580645,0.0814027370478983,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.504811763763428,0.7268807413160503,0.0088935944944415,0.996914600550964,0.8407471656031225,27141,84,9361,10198,8.893594494441503,0.0070999044380267,0.0109992016833245,0.9958639621692702,0.9846609684939064,0.9894612893729762,0.0379036527263102,0.0746426680783483,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.6264185905456547,0.7138151041666667,0.0060267367959675,0.9900670025825792,0.829546572243533,54821,550,90710,21979,6.026736795967565,0.0055348575792639,0.0065503990870443,0.9823081565051164,0.9842706883720508,0.9520005509262448,0.0381875958799035,0.0813938198553583,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.6264185905456547,0.7243247581972148,0.0117815673128309,0.9911219315748044,0.8369763487401453,54144,485,40681,20607,11.781567312830978,0.0107616347206421,0.012871203621239,0.987108460852512,0.977109532319831,0.9628744400395014,0.0630131662051207,0.1227955108584754,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.6264185905456547,0.7105389322879946,0.0059797353413432,0.9893972118594148,0.8270960541001904,50390,540,89765,20528,5.979735341343226,0.0054872791868714,0.0065043178971318,0.9812605800792992,0.98434597827122,0.9487091835976398,0.0382149382647693,0.0799734233984829,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.6264185905456547,0.7209541019154319,0.0116080156402737,0.9905654755993406,0.8345241880155955,49872,475,40445,19303,11.608015640273704,0.0105927410265287,0.0126934488635176,0.9862653261462396,0.9772091572191598,0.9600474927527292,0.0633186705767351,0.1214565004887585,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.6264185905456547,0.6791022791183481,0.0076230809952355,0.9971685870462856,0.8079594697935253,25357,72,9373,11982,7.623080995235575,0.0059692332824942,0.0095905084028879,0.9943372398098954,0.979141104711981,0.9835830504506614,0.0593965060878771,0.1086289041821069,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.5348377227783208,0.7792447916666667,0.0061582292351523,0.9906965964772878,0.8723398052591685,59846,562,90698,16954,6.158229235152312,0.0056609301974939,0.0066872981089901,0.9878596953278096,0.9890162470779456,0.972809412559462,0.0211702827087442,0.0478194170501862,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.5348377227783208,0.7895412770397721,0.0115872321818976,0.9919826542960872,0.8792598717289772,59019,477,40689,15732,11.587232181897685,0.0105758451665335,0.0126683593028246,0.9913272446746486,0.9843572092406434,0.979015687301726,0.0350289073507263,0.0726084632949521,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7801686454778759,0.0061347655168595,0.9900862531763358,0.8726813880126184,55328,554,89751,15590,6.134765516859531,0.0056358666048958,0.0066657749759674,0.9874002446048692,0.9892580070098108,0.9716695337118848,0.0206079397597032,0.0456453131055866,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.5348377227783208,0.7908782074448861,0.0114613880742913,0.9915002356011454,0.8798983538796813,54709,469,40451,14466,11.4613880742913,0.0104526238152077,0.0125403387166989,0.9910251031718984,0.9848493577956372,0.978408787340698,0.0335777126099706,0.0685972629521016,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.5348377227783208,0.7543587134095717,0.0089994706193753,0.996991363443296,0.8588678324770166,28167,85,9360,9172,8.999470619375332,0.0071946038990732,0.0111161243070289,0.996292123170298,0.986179575905992,0.9918574463063488,0.0292218104817363,0.0631021704605611,HISTORICAL_CANONICAL_N5,False
2,82,20260833,50000,R0,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.584349393844605,0.737421875,0.0059829059829059,0.9904512067156348,0.8454097626511419,56634,546,90714,20166,5.982905982905983,0.0054928467249594,0.006504752763343,0.9845103568047268,0.9863421846749671,0.9572767937514716,0.0338045145737453,0.0702060048213894,HISTORICAL_CANONICAL_N5,False
2,82,20260833,50000,R0,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.584349393844605,0.7479231047076293,0.0113928970509643,0.991681004665023,0.8527240558843269,55908,469,40697,18843,11.392897050964388,0.0103901300668546,0.0124654407569844,0.9886655115058997,0.9798677332561492,0.9669991663552476,0.0557741825778555,0.1077345382111451,HISTORICAL_CANONICAL_N5,False
2,82,20260833,50000,R0,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.584349393844605,0.7349615048365719,0.0059465145894468,0.9898023129949296,0.8435550304668344,52122,537,89768,18796,5.946514589446874,0.0054554500458327,0.0064697089613871,0.9834400313214976,0.9862442093707212,0.9536110198105596,0.0343834782127235,0.0701733015890593,HISTORICAL_CANONICAL_N5,False
2,82,20260833,50000,R0,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.584349393844605,0.7455728225514998,0.0112414467253176,0.991159796290958,0.8510023925418695,51575,460,40460,17600,11.241446725317694,0.0102425292678998,0.0123105924793301,0.9878547609889928,0.9797818153202754,0.9644788003655912,0.0560361681329423,0.1071603128054741,HISTORICAL_CANONICAL_N5,False
2,82,20260833,50000,R0,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.584349393844605,0.6970995473901282,0.0084700899947061,0.9969359224788388,0.8204829151431093,26029,80,9365,11310,8.470089994706195,0.0067218038190347,0.0105308257994097,0.99486730641663,0.981171842757948,0.9840428646717808,0.0577024880889359,0.0980412916887241,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.4379420280456547,0.722734375,0.0053035283804514,0.9913555992141454,0.8359966864974774,55506,484,90776,21294,5.303528380451458,0.0048425971488442,0.0057963186399307,0.9867988071504308,0.988195430851756,0.9687881038808146,0.0244028051720359,0.0500657462195923,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.4379420280456547,0.7299567898757208,0.0100811349171646,0.9924518006547836,0.841202179895322,54565,415,40751,20186,10.08113491716465,0.0091386544754889,0.0110936459926359,0.9901415498285764,0.9824297116311984,0.975297187590606,0.0413933828887917,0.0817665063401836,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.4379420280456547,0.7189571053893229,0.0052710259675543,0.9907506363795348,0.8332502594356966,50987,476,89829,19931,5.271025967554399,0.0048091663720179,0.0057650876497744,0.98593757992394,0.9881718797488728,0.9664905134689056,0.0245058413155417,0.049343890150047,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.4379420280456547,0.7267799060354174,0.0099706744868035,0.991949963498609,0.8389093760950458,50275,408,40512,18900,9.97067448680352,0.0090307062380559,0.0109811199234075,0.9894649534056152,0.9824578765021774,0.9733181192947356,0.0417155425219941,0.081060606060606,HISTORICAL_CANONICAL_N5,False
2,82,20260833,10000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.4379420280456547,0.671415945793942,0.0066701958708311,0.9974933354553774,0.802599564604943,25070,63,9382,12269,6.670195870831128,0.0051292570168881,0.0085261169546909,0.9959709865080008,0.98534621292948,0.9903084219518662,0.0348332451032292,0.0626786659608258,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.0458283424377446,0.8331901041666666,0.0054788516326977,0.9922467397540666,0.9057888441421484,63989,500,90760,12811,5.478851632697786,0.0050102301956925,0.005979313146278,0.9916856225626826,0.9921019333925736,0.9851488676367888,0.0114179268025421,0.0286105632259478,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.0458283424377446,0.8395071637837621,0.009838216003498,0.9935876122167862,0.910071785947357,62754,405,40761,11997,9.838216003498031,0.0089073352643853,0.0108391758749404,0.994236682791428,0.9894602507083464,0.9885403658267832,0.0189476752659962,0.0444784530923577,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.0458283424377446,0.8352745424292846,0.0054371297270361,0.991779262310178,0.9068238355849824,59236,491,89814,11682,5.437129727036155,0.0049679201348334,0.0059385231447949,0.9913113803414044,0.9921526109101808,0.9845142980534904,0.0111178783013122,0.0275178561541442,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.0458283424377446,0.8421395012649079,0.0097018572825024,0.9932312623610448,0.9114662786422274,58255,397,40523,10920,9.701857282502443,0.0087748469542971,0.0106993991353827,0.9940060179950184,0.9897039636958554,0.9881131865864692,0.0183040078201368,0.0418621700879765,HISTORICAL_CANONICAL_N5,False
2,82,20260833,100000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.0458283424377446,0.812421328905434,0.0069878242456326,0.9978290187822768,0.8956303513433717,30335,66,9379,7004,6.98782424563261,0.0054083846265516,0.0088817604881413,0.9974888933962,0.9907406736592812,0.9948786264061577,0.0183165696135521,0.041079936474325,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.2821660041809086,0.7625911458333333,0.0049638395792241,0.992324635716706,0.8624208511264909,58567,453,90807,18233,4.963839579224195,0.0045181846671805,0.0054413913890392,0.9891173842764592,0.990063054805067,0.9759548182139076,0.0186609686609686,0.0404558404558404,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.2821660041809086,0.7692472341507137,0.0094738376329981,0.9932633179023008,0.8670189908249963,57502,390,40776,17249,9.473837632998103,0.0085606363126888,0.0104571918427752,0.9920549773825096,0.9856802163386172,0.9807005524539744,0.0321624641694602,0.0655638147986202,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.2821660041809086,0.7617107081417975,0.0049055976966945,0.9918658881421908,0.8616844791832828,54019,443,89862,16899,4.905597696694535,0.0044603337393723,0.0053831052419755,0.9884498222576784,0.990022505898462,0.9744137762579383,0.0185593267260949,0.0394884004207961,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2821660041809086,0.7690205999277195,0.0093352883675464,0.9928703409918064,0.8667253205598189,53197,382,40538,15978,9.33528836754643,0.0084262492473431,0.0103149342157856,0.9915485188677488,0.9857138316021,0.9794075542341152,0.0319892473118279,0.0640762463343108,HISTORICAL_CANONICAL_N5,False
2,82,20260833,20000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.005,2.2821660041809086,0.716703714614746,0.0061408152461619,0.9978373541146204,0.8342217650176128,26761,58,9387,10578,6.14081524616199,0.0046661837425527,0.0079312863338884,0.9967204462882606,0.9880037564063116,0.992505606042724,0.0268925357331921,0.0548438327157226,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.013790130615235,0.8571744791666667,0.0054788516326977,0.9924620464036424,0.9198706080443788,65831,500,90760,10969,5.478851632697786,0.0050102301956925,0.005979313146278,0.9923337637676248,0.9925603376370856,0.9882778436950524,0.0089853166776243,0.0242493973263204,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.013790130615235,0.8635335982127329,0.0099596754603313,0.9936884236453202,0.9240503611025616,64550,410,40756,10201,9.959675460331342,0.0090229766658509,0.0109664290733086,0.9947914136209908,0.9903516795390164,0.9909567573936608,0.0149152212991303,0.0377010154010591,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.013790130615235,0.8594433007135001,0.0054260561430707,0.9920247395833334,0.920987020051678,60950,490,89815,9968,5.426056143070705,0.0049573329710398,0.0059269643472769,0.9921402302816074,0.992749313803723,0.9880034673849108,0.008582027573224,0.022889098056586,HISTORICAL_CANONICAL_N5,False
2,82,20260833,200000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.013790130615235,0.8662378026743766,0.0098240469208211,0.9933359856773424,0.9254434397176812,59922,402,40518,9253,9.824046920821116,0.0088911240252174,0.0108274765608553,0.994696469330226,0.9907929200488512,0.9908192652229948,0.0141006842619745,0.0349462365591397,HISTORICAL_CANONICAL_N5,False
