system,rep,budget,use_dom,mode,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_OOD_EXACT,0.005,2.2011718750000004,0.8384770772297361,0.010154010591264636,0.9933750693398843,0.9093771310012623,62677,418,40748,12074,10.154010591264637,0.009208078366106313,0.011169958999780773,0.9912166880071582,0.9829765391635786,0.9870307067091152,0.02147403196812904,0.06935334985181946
TRI_RUT_20000,RUT,20000,True,url,TEMPLATE_OOD_EXACT,0.005,2.2011718750000004,0.8330325164274233,0.005536791982725209,0.9916074995384124,0.9054293267941299,59077,500,89805,11841,5.536791982725209,0.005063227065226214,0.006042529932794804,0.9877669557204357,0.9886563097765643,0.9828332127295961,0.012347046121477216,0.041016555008028345
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2011718750000004,0.840115648717022,0.010043988269794722,0.9929774800943171,0.9101729822006092,58115,411,40509,11060,10.043988269794722,0.009100517341706199,0.011057921678895128,0.9909231928863766,0.9834840806375658,0.9866719492868463,0.020552297165200392,0.06463831867057673
TRI_RUT_20000,RUT,20000,True,url,LATE_TEST_Q4,0.005,2.2011718750000004,0.8047082139318139,0.0076230809952355745,0.9976094823865335,0.8908357792997124,30047,72,9373,7292,7.623080995235575,0.00596923328249426,0.009590508402887972,0.9969024752548705,0.988206115939078,0.9951763731060606,0.01725780836421387,0.04351508734780307
TRI_RUT_20000,RUT,20000,True,url,OFFICIAL_TEST,0.01,1.4218750000000002,0.8973697916666666,0.012360289283366207,0.9838962967192988,0.9386432044454736,68918,1128,90132,7882,12.360289283366207,0.011653503540957118,0.013098317887663623,0.9882157577914056,0.9884571711461985,0.9830525343001351,0.013061582292351524,0.043754109138724524
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_OOD_EXACT,0.01,1.4218750000000002,0.9047504381212291,0.022980129232862072,0.9862052874870584,0.9437234873855771,67631,946,40220,7120,22.980129232862073,0.021554244023532027,0.024473832367095338,0.9912166880071582,0.9829765391635786,0.9870307067091152,0.02147403196812904,0.06935334985181946
TRI_RUT_20000,RUT,20000,True,url,TEMPLATE_OOD_EXACT,0.01,1.4218750000000002,0.8997997687470036,0.012269531033719062,0.9829328404189772,0.9395309118214344,63812,1108,89197,7106,12.269531033719062,0.011561692155754434,0.013008951856279823,0.9877669557204357,0.9886563097765643,0.9828332127295961,0.012347046121477216,0.041016555008028345
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_TEMPLATE_OOD_EXACT,0.01,1.4218750000000002,0.9074087459342248,0.02275171065493646,0.9853848448219024,0.9447906318673048,62770,931,39989,6405,22.75171065493646,0.021328692442439155,0.024242993037054787,0.9909231928863766,0.9834840806375658,0.9866719492868463,0.020552297165200392,0.06463831867057673
TRI_RUT_20000,RUT,20000,True,url,LATE_TEST_Q4,0.01,1.4218750000000002,0.8938107608666541,0.015881418740074114,0.9955255936045818,0.9419302033501262,33374,150,9295,3965,15.881418740074114,0.013457388763664922,0.01861027175405409,0.9969024752548705,0.988206115939078,0.9951763731060606,0.01725780836421387,0.04351508734780307
TRI_RUT_20000,RUT,20000,True,url,OFFICIAL_TEST,0.02,0.10955810546875001,0.928046875,0.023109796186719263,0.9712603736560239,0.949162022332754,71274,2109,89151,5526,23.109796186719265,0.0221446675836973,0.024105398340975928,0.9882157577914056,0.9884571711461985,0.9830525343001351,0.013061582292351524,0.043754109138724524
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_OOD_EXACT,0.02,0.10955810546875001,0.9343286377439767,0.043725404459991256,0.9748750732810363,0.9541713060050686,69842,1800,39366,4909,43.72540445999125,0.04177018418229485,0.04574530395398261,0.9912166880071582,0.9829765391635786,0.9870307067091152,0.02147403196812904,0.06935334985181946
TRI_RUT_20000,RUT,20000,True,url,TEMPLATE_OOD_EXACT,0.02,0.10955810546875001,0.9299613638286471,0.022844803720724213,0.9696680095274502,0.9493997063311548,65951,2063,88242,4967,22.84480372072421,0.021880148221407093,0.02384027462687074,0.9877669557204357,0.9886563097765643,0.9828332127295961,0.012347046121477216,0.041016555008028345
TRI_RUT_20000,RUT,20000,True,url,DOMAIN_TEMPLATE_OOD_EXACT,0.02,0.10955810546875001,0.9364365739067583,0.04323069403714565,0.9734172840248245,0.9545688981889451,64778,1769,39151,4397,43.230694037145646,0.04128043193807037,0.045246099153538194,0.9909231928863766,0.9834840806375658,0.9866719492868463,0.020552297165200392,0.06463831867057673
TRI_RUT_20000,RUT,20000,True,url,LATE_TEST_Q4,0.02,0.10955810546875001,0.9315996679075498,0.02869242985706723,0.9922695116385212,0.960977968091719,34785,271,9174,2554,28.692429857067232,0.025418750451683524,0.03226089028308644,0.9969024752548705,0.988206115939078,0.9951763731060606,0.01725780836421387,0.04351508734780307
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.0001,2.4199218750000004,0.01015625,2.1915406530791147e-05,0.9974424552429667,0.020107756953932614,780,2,91258,76020,0.021915406530791146,2.6540684216739374e-06,7.916371753137014e-05,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.0001,2.4199218750000004,0.010354376530079866,2.429189136666181e-05,0.9987096774193548,0.02049625294600535,774,1,41165,73977,0.024291891366661808,6.150172520731849e-07,0.00013533824089104776,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.0001,2.4199218750000004,0.01061789672579599,2.2147167930900837e-05,0.9973509933774835,0.021012096605416263,753,2,90303,70165,0.022147167930900838,2.6821360367281235e-06,8.000087121329501e-05,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,2.4199218750000004,0.01084206722081677,2.4437927663734115e-05,0.9986684420772304,0.021451248462660527,750,1,40919,68425,0.024437927663734114,6.187145687204483e-07,0.0001361518124328687,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.0001,2.4199218750000004,0.011783925654141781,0.0,1.0,0.02329336403822229,440,0,9445,36899,0.0,0.0,0.0003904880016567448,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.0005,2.4062500000000004,0.11515625,0.0005259697567389875,0.9946018893387314,0.20641366755356394,8844,48,91212,67956,0.5259697567389875,0.00038783324765205357,0.0006972998257038648,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.0005,2.4062500000000004,0.11753688913860684,0.0008745080891998251,0.9959192926773974,0.2102592942696804,8786,36,41130,65965,0.8745080891998251,0.000612567538388443,0.0012104842885949322,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.0005,2.4062500000000004,0.11376519360388054,0.0004872376944798184,0.9945759368836292,0.20417562950778187,8068,44,90261,62850,0.4872376944798184,0.0003540492781569101,0.0006540392896849653,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,2.4062500000000004,0.11621250451752801,0.0008797653958944282,0.9955417956656347,0.2081294498381877,8039,36,40884,61136,0.8797653958944281,0.0006162505697269905,0.0012177601625503248,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.0005,2.4062500000000004,0.10436808698679664,0.0010587612493382743,0.9974404914256463,0.1889637783057751,3897,10,9435,33442,1.0587612493382743,0.0005078302303908118,0.0019462348375257747,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.001,2.3984375000000004,0.1567578125,0.0011396011396011395,0.9914353948777073,0.27071270364165817,12039,104,91156,64761,1.1396011396011396,0.0009312286975633303,0.0013806509507706525,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.001,2.3984375000000004,0.15966341587403513,0.0019919350920662685,0.9931763335275027,0.2751014198782961,11935,82,41084,62816,1.9919350920662684,0.001584548985257072,0.00247192235363989,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.001,2.3984375000000004,0.155277926619476,0.0010962848125795914,0.991089910899109,0.268490411927489,11012,99,90206,59906,1.0962848125795914,0.0008910927485175007,0.0013345282971010772,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.001,2.3984375000000004,0.15833754969280808,0.0019794721407624632,0.9926590538336052,0.27311149621613534,10953,81,40839,58222,1.9794721407624631,0.001572287872771627,0.002459711449265726,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.001,2.3984375000000004,0.15798494871314175,0.002435150873478031,0.9961161769672408,0.27271676567809344,5899,23,9422,31440,2.435150873478031,0.0015442836630799835,0.0036516949376624915,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.0025,2.3750000000000004,0.21888020833333333,0.0028599605522682445,0.984710913244684,0.3581510796731685,16810,261,90999,59990,2.8599605522682445,0.0025238971511623875,0.0032282127057922092,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.0025,2.3750000000000004,0.22014421211756363,0.004979837730165671,0.9876958165776364,0.360040257296635,16456,205,40961,58295,4.979837730165671,0.004322812308176587,0.005708101432151294,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.0025,2.3750000000000004,0.20948137285315435,0.0027683959913626043,0.983450284655104,0.3453919836324747,14856,250,90055,56062,2.7683959913626044,0.002436225933960789,0.003133115438306762,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,2.3750000000000004,0.21178171304662088,0.004838709677419355,0.9866648706896551,0.3487140425835783,14650,198,40722,54525,4.838709677419355,0.0041894820929144275,0.005559652563567393,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.0025,2.3750000000000004,0.22343929939205656,0.006776071995764955,0.9923872963007018,0.3647532024657894,8343,64,9381,28996,6.776071995764955,0.005222197626686839,0.008644764510559663,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.005,2.3398437500000004,0.27001302083333334,0.006147271531886917,0.9736594985444643,0.42278130033232075,20737,561,90699,56063,6.147271531886917,0.00565042188181294,0.006675892115376246,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.005,2.3398437500000004,0.2693743227515351,0.00993538356896468,0.9800924799221221,0.42259905977165885,20136,409,40757,54615,9.93538356896468,0.00899984545176542,0.010940981356971536,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.005,2.3398437500000004,0.2490481965086438,0.006046176845135929,0.9700131810193322,0.3963377690011894,17662,546,89759,53256,6.046176845135928,0.005550949222277557,0.0065735240471074576,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.3398437500000004,0.24943982652692448,0.009775171065493646,0.9773435287453979,0.3974432799723598,17255,400,40520,51920,9.775171065493646,0.008844608631466832,0.010776250139440344,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.005,2.3398437500000004,0.26379924475749217,0.014610905240868183,0.986183420104125,0.41625287890633256,9850,138,9307,27489,14.610905240868183,0.01228869983193974,0.01723907166023042,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.01,2.3066406250000004,0.30669270833333334,0.00878807801884725,0.9670717687633438,0.46569654790620424,23554,802,90458,53246,8.78807801884725,0.008192719384656832,0.009414965923212584,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.01,2.3066406250000004,0.30493237548661556,0.014065005101297186,0.9752278269798486,0.464595817536994,22794,579,40587,51957,14.065005101297187,0.012949677184183675,0.015249623424662946,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.01,2.3066406250000004,0.28774077103133194,0.008659542660982227,0.9630923164055125,0.44309816950035824,20406,782,89523,50512,8.659542660982227,0.008065532008894791,0.009285429076858849,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.01,2.3066406250000004,0.2869533791109505,0.013807429130009775,0.9723242713690914,0.4431298135952673,19850,565,40355,49325,13.807429130009774,0.01269918874015959,0.014985425138907526,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.01,2.3066406250000004,0.2975976860655079,0.021281101111699313,0.9822328294881995,0.45679519855298856,11112,201,9244,26227,21.281101111699314,0.018465994450197407,0.024396563994366297,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,text,OFFICIAL_TEST,0.02,2.1679687500000004,0.438984375,0.01787201402586018,0.953854859244589,0.6012573008159079,33714,1631,89629,43086,17.87201402586018,0.017022320258614814,0.01875254642338779,0.902142411973651,0.9129102340810824,0.765081892881236,0.23276353276353276,0.40707867630944555
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_OOD_EXACT,0.02,2.1679687500000004,0.4363821219783013,0.027231210222027888,0.9667763255386621,0.6013346606201379,32620,1121,40045,42131,27.231210222027887,0.025680246416000713,0.028849329365935695,0.9379455475239892,0.8978505793845356,0.8557433290978399,0.27564009133751155,0.45124617402710976
TRI_RUT_20000,RUT,20000,True,text,TEMPLATE_OOD_EXACT,0.02,2.1679687500000004,0.4197241884993937,0.017684513592824316,0.9490801262634314,0.5820435858077259,29766,1597,88708,41152,17.684513592824317,0.01683486025733668,0.018565346524631432,0.8925590181500063,0.9093284370680854,0.7449319001435524,0.24201317756491889,0.4233652621671004
TRI_RUT_20000,RUT,20000,True,text,DOMAIN_TEMPLATE_OOD_EXACT,0.02,2.1679687500000004,0.41815684857246116,0.026881720430107527,0.9633650835942184,0.583179605044304,28926,1100,39820,40249,26.881720430107528,0.025336062043999033,0.028494994139947383,0.9308792431531198,0.8931309334175546,0.8424534300131221,0.2846041055718475,0.46480938416422285
TRI_RUT_20000,RUT,20000,True,text,LATE_TEST_Q4,0.02,2.1679687500000004,0.41168751171697154,0.03642138697723663,0.9781114787477729,0.5794741306191687,15372,344,9101,21967,36.42138697723663,0.03273395625562111,0.04039813072023567,0.9691688857086794,0.905245901262822,0.939670114621191,0.2284806776071996,0.3191106405505558
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.0001,11.593750000000002,0.285546875,7.670392285776902e-05,0.9996809044080777,0.4442103770622969,21930,7,91253,54870,0.07670392285776902,3.083949346839135e-05,0.00015803296986410527,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.0001,11.593750000000002,0.2898021431151423,9.716756546664723e-05,0.9998153874555776,0.4493559293907777,21663,4,41162,53088,0.09716756546664723,2.647550551285466e-05,0.00024876869948476564,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.0001,11.593750000000002,0.29435404269719956,7.751508775815292e-05,0.9996647830667561,0.45479302832244,20875,7,90298,50043,0.07751508775815293,3.116563527406867e-05,0.0001597041429281209,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,11.593750000000002,0.2987929165160824,9.775171065493646e-05,0.9998065109079476,0.46008814887365335,20669,4,40916,48506,0.09775171065493646,2.6634672824115537e-05,0.0002502641157298036,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.0001,11.593750000000002,0.2725836256996706,0.00031762837480148225,0.9997053334642962,0.4283670033670034,10178,3,9442,27161,0.31762837480148226,6.550739745275095e-05,0.0009279615358002064,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.0005,10.273437500000002,0.4526822916666667,0.0003835196142888451,0.9989942817735122,0.6230410121773103,34766,35,91225,42034,0.38351961428884507,0.0002671495470075948,0.0005333429739795551,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.0005,10.273437500000002,0.456060788484435,0.000510129718699898,0.9993843808630394,0.6263101329193573,34091,21,41145,40660,0.510129718699898,0.00031580519175128743,0.0007796823227846604,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.0005,10.273437500000002,0.4424546659522265,0.0003765018548253142,0.9989176111040367,0.6132707905794976,31378,34,90271,39540,0.37650185482531423,0.00026075212956602566,0.0005260842430720399,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,10.273437500000002,0.4465630646910011,0.0004887585532746823,0.9993529811394002,0.6172891313470416,30891,20,40900,38284,0.4887585532746823,0.0002985711721017016,0.0007547475137067036,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.0005,10.273437500000002,0.43804065454350677,0.0006352567496029645,0.9996332966629996,0.6091506675853335,16356,6,9439,20983,0.6352567496029645,0.00023316257253775012,0.0013821698270750993,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.001,9.250000000000002,0.5285286458333334,0.0008656585579662503,0.998057536267519,0.6910870860645272,40591,79,91181,36209,0.8656585579662502,0.0006854080809441838,0.0010787538202122254,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.001,9.250000000000002,0.5311099517063317,0.0012874702424330758,0.9986668008250742,0.6934369678179992,39701,53,41113,35050,1.2874702424330757,0.0009645476916361644,0.0016837087947530792,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.001,9.250000000000002,0.5178657040525677,0.0008526659653396822,0.9979077792571258,0.6818726153674771,36726,77,90228,34192,0.8526659653396822,0.0006729674151684641,0.0010655726363814008,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.001,9.250000000000002,0.5213877846042645,0.00124633431085044,0.9985879616811562,0.6850787801658229,36067,51,40869,33108,1.2463343108504399,0.000928114189873503,0.0016383779088621738,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.001,9.250000000000002,0.53041056268245,0.0015881418740074113,0.9992431886982845,0.692979233366574,19805,15,9430,17534,1.5881418740074114,0.0008891348384130677,0.0026180478326420184,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.0025,6.558593750000001,0.746015625,0.0032106070567609027,0.9949120461215205,0.8526717614054931,57294,293,90967,19506,3.2106070567609026,0.002853965548591326,0.003599378250150613,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.0025,6.558593750000001,0.7511337640968013,0.005417091774765583,0.9960440652108353,0.8564237885328168,56148,223,40943,18603,5.417091774765583,0.004730955938126804,0.0061743368168550574,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.0025,6.558593750000001,0.7361036690261993,0.0031338242622224685,0.9946080859657813,0.8460503711386989,52203,283,90022,18715,3.1338242622224683,0.0027797859261901614,0.0035203479041763094,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,6.558593750000001,0.7416407661727503,0.005303030303030303,0.9957880434782609,0.8501263515472888,51303,217,40703,17872,5.303030303030304,0.0046224024713708515,0.006055232608120526,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.0025,6.558593750000001,0.7714989689065053,0.005611434621492853,0.9981635481635481,0.8703152615598423,28807,53,9392,8532,5.611434621492853,0.004206091589418399,0.007333546391872705,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.005,4.316406250000001,0.8702994791666666,0.005960990576375192,0.9919267471023848,0.9271412024996011,66839,544,90716,9961,5.960990576375192,0.005471843842198698,0.0064819270639176136,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.005,4.316406250000001,0.8756003264170379,0.010639848418597872,0.9933525572924571,0.9307669882893324,65452,438,40728,9299,10.639848418597872,0.009671223407607054,0.011678394372345632,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.005,4.316406250000001,0.8679460785696156,0.00582470516582692,0.9915269253692875,0.9256299014263479,61553,526,89779,9365,5.82470516582692,0.005338777341015117,0.006342775478247225,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.005,4.316406250000001,0.8735092157571377,0.010361681329423266,0.993031931502572,0.9294437949916938,60425,424,40496,8750,10.361681329423266,0.009403182157896582,0.011390579778906193,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.005,4.316406250000001,0.8601194461554943,0.00942297511911064,0.9972364539667753,0.9236167030944438,32116,89,9356,5223,9.42297511911064,0.0075740630479439585,0.01158316434085325,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.01,2.0078125000000004,0.928984375,0.011297392066622836,0.9857551432084778,0.956528151122492,71346,1031,90229,5454,11.297392066622836,0.010621787652555179,0.012004321596684398,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.01,2.0078125000000004,0.933833661088146,0.020988194140795804,0.9877739885947162,0.9600467611057626,69805,864,40302,4946,20.988194140795805,0.019625198847018164,0.02241932420743296,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
TRI_RUT_20000,RUT,20000,True,gated,TEMPLATE_OOD_EXACT,0.01,2.0078125000000004,0.9291576186581686,0.011106804717346768,0.9850068015008147,0.9562674600007256,65894,1003,89302,5024,11.106804717346769,0.01043347090368855,0.011811811791047368,0.9900456318667586,0.9905762577047685,0.9893819850262737,0.007585405016333536,0.018802945573334808
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.01,2.0078125000000004,0.9342103361040839,0.020576735092864125,0.987138361897779,0.9599453361160419,64624,842,40078,4551,20.576735092864126,0.019223137294358567,0.021998946112668828,0.9933998945453543,0.9883016237311619,0.9916068101100511,0.012878787878787878,0.030327468230694037
TRI_RUT_20000,RUT,20000,True,gated,LATE_TEST_Q4,0.01,2.0078125000000004,0.9310104716248426,0.017151932239280042,0.995361488904796,0.9621111480128418,34763,162,9283,2576,17.151932239280043,0.01463025700549663,0.019977332245150664,0.9970679127155306,0.9891401107144022,0.9965045322590201,0.012493382742191635,0.024775013234515617
TRI_RUT_20000,RUT,20000,True,gated,OFFICIAL_TEST,0.02,-0.36914062499999994,0.95484375,0.02333990795529257,0.9717738729426731,0.9632344248729164,73332,2130,89130,3468,23.33990795529257,0.022370045989288448,0.024340227687071798,0.9908554699107501,0.9909042236096274,0.9899192393607882,0.0077142230988384835,0.01938417707648477
TRI_RUT_20000,RUT,20000,True,gated,DOMAIN_OOD_EXACT,0.02,-0.36914062499999994,0.9579002287594814,0.04326385852402468,0.9757307351638618,0.9667332721283144,71604,1781,39385,3147,43.26385852402468,0.041318649716951886,0.04527381461637273,0.9939466014352761,0.98861170567279,0.9920233549091017,0.013141913229364038,0.031603750668027016
