run,rep,parent_system,parent_label_budget,nominal_review_rate_dev,scenario,realized_review_rate,cascade_error_rate,reviewed_error_rate,error_enrichment_factor,error_capture_rate,cascade_escalation_rate,oracle_review_tpr_upper_bound,oracle_review_fpr_lower_bound
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_TEMPLATE_OOD_EXACT,0.01914710023161815,0.03068259230664426,0.08444022770398482,2.7520565035731823,0.0526939017169923,0.326445342658613,0.9621105890856523,0.014149560117302052
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,LATE_TEST_Q4,0.021246580027359782,0.03477684678522572,0.079476861167002,2.285338336101427,0.04855562384757222,0.3571733926128591,0.962425346152816,0.015352038115404976
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,OFFICIAL_TEST,0.02841247173628466,0.02458645721766036,0.06952879581151833,2.8279306447443777,0.0803484995159729,0.27250386766630963,0.9593098958333334,0.0073964497041420114
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_OOD_EXACT,0.036948851333281574,0.03180724138823469,0.07237917347653514,2.275556455622328,0.08407919717927854,0.33313491549988355,0.9623282631670479,0.013627751056697274
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,TEMPLATE_OOD_EXACT,0.02807291763582119,0.023669079473772354,0.07003977021652673,2.95912522893582,0.08307127882599581,0.26413725088852086,0.95999605177811,0.0073307125851281765
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_TEMPLATE_OOD_EXACT,0.03706798673872565,0.03068259230664426,0.07228620436167606,2.3559353668439096,0.08732978093546477,0.326445342658613,0.9633538127936393,0.013391984359726295
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,LATE_TEST_Q4,0.040633549931600545,0.03477684678522572,0.07522356654392424,2.163035855679749,0.0878918254456054,0.3571733926128591,0.9640322451056536,0.014928533615669667
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,OFFICIAL_TEST,0.0876472688325598,0.02458645721766036,0.06734555329260014,2.739132063493315,0.24007744433688286,0.27250386766630963,0.96625,0.006004821389436774
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_OOD_EXACT,0.11438356755264542,0.03180724138823469,0.0703672976845916,2.21230432484535,0.2530512611879577,0.33313491549988355,0.9691375366215836,0.010858475440897828
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,TEMPLATE_OOD_EXACT,0.08606712441773195,0.023669079473772354,0.06536465840299799,2.7616054302165995,0.23768343815513626,0.26413725088852086,0.9665388194816549,0.005935441005481424
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_TEMPLATE_OOD_EXACT,0.11362005540669422,0.03068259230664426,0.0679510752258374,2.214645833922016,0.2516281823564239,0.326445342658613,0.9697434044091073,0.01063049853372434
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,LATE_TEST_Q4,0.12145177838577291,0.03477684678522572,0.06687785990848293,1.9230570362375323,0.23355869698832207,0.3571733926128591,0.9698438629850826,0.012811011116993117
2,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,OFFICIAL_TEST,0.03498155420683089,0.028329168154230634,0.03674094233713217,1.2969297981891266,0.045368620037807186,0.22632393192907296,0.9500651041666667,0.007779969318430857
