seed,budget,rep,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,AP,P_at_R90
122,200000,RT,FINAL,LATE_TEST_Q4,0.0005,8.054687500000002,0.7534481373362971,0.0046585494970884,0.9984384427014942,0.8588131143537455,28133,44,9401,9206,4.658549497088407,0.997617723320797,0.9973036238110758
122,200000,RT,DEV,DEV,0.001,6.511718750000001,0.9383,0.0012,0.9987227248536455,0.9675689610724412,9383,12,9988,617,1.2,0.9991905406227664,0.9996704383170384
122,200000,RT,FINAL,OFFICIAL_TEST,0.001,6.511718750000001,0.8407291666666666,0.001829936445321,0.9974202517957828,0.9123962270816406,64568,167,91093,12232,1.8299364453210607,0.9950803713931176,0.9961574440526731
122,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.001,6.511718750000001,0.8440288424235127,0.0027692756157994,0.9981963737619848,0.9146618149133424,63092,114,41052,11659,2.769275615799446,0.9965367364927652,0.9970883830919304
122,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.001,6.511718750000001,0.8407879522829182,0.0018049941863684,0.9972737916039472,0.9123695565688404,59627,163,90142,11291,1.8049941863684185,0.9950706694073254,0.996010472509662
122,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.511718750000001,0.8443512829779545,0.0026881720430107,0.9981202365084249,0.9148191365227538,58408,110,40810,10767,2.688172043010753,0.996566003051632,0.9970699841490944
122,200000,RT,FINAL,LATE_TEST_Q4,0.001,6.511718750000001,0.8616995634591178,0.0075172048703017,0.9977981765180176,0.9247682690234964,32175,71,9374,5164,7.517204870301747,0.997617723320797,0.9973036238110758
122,200000,RT,DEV,DEV,0.0025,4.398437500000001,0.9665,0.0023,0.9976259289843104,0.9818163348232426,9665,23,9977,335,2.3,0.9991905406227664,0.9996704383170384
122,200000,RT,FINAL,OFFICIAL_TEST,0.0025,4.398437500000001,0.9227994791666668,0.0037804076265614,0.9951555830150528,0.957612690519944,70871,345,90915,5929,3.780407626561473,0.9950803713931176,0.9961574440526731
122,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.0025,4.398437500000001,0.9260745675643136,0.0064859349948987,0.9961578311172508,0.9598386056862378,69225,267,40899,5526,6.485934994898703,0.9965367364927652,0.9970883830919304
122,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.398437500000001,0.9259144363913252,0.0036985770444604,0.994939240583048,0.9591866545911362,65664,334,89971,5254,3.69857704446044,0.9950706694073254,0.996010472509662
122,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.398437500000001,0.9295554752439464,0.0062561094819159,0.9960345735617584,0.961647461733454,64302,256,40664,4873,6.256109481915933,0.996566003051632,0.9970699841490944
122,200000,RT,FINAL,LATE_TEST_Q4,0.0025,4.398437500000001,0.9278770186668096,0.011011116993118,0.9970071942446044,0.9612007379766676,34646,104,9341,2693,11.011116993118051,0.997617723320797,0.9973036238110758
122,200000,RT,DEV,DEV,0.005,2.0273437500000004,0.9786,0.0052,0.994714372840008,0.9865913902611152,9786,52,9948,214,5.2,0.9991905406227664,0.9996704383170384
122,200000,RT,FINAL,OFFICIAL_TEST,0.005,2.0273437500000004,0.9480338541666666,0.0071772956388341,0.9910840683872372,0.969081083958899,72809,655,90605,3991,7.1772956388341,0.9950803713931176,0.9961574440526731
122,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.005,2.0273437500000004,0.9501143797407392,0.0128747024243307,0.9925927996422182,0.970889182040013,71022,530,40636,3729,12.874702424330758,0.9965367364927652,0.9970883830919304
122,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.005,2.0273437500000004,0.9505767224117996,0.0070649465699573,0.9906246785499112,0.9701875957947456,67413,638,89667,3505,7.064946569957367,0.9950706694073254,0.996010472509662
122,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.0273437500000004,0.9530032526201664,0.0126099706744868,0.9922335942203492,0.972222836706854,65924,516,40404,3251,12.609970674486805,0.996566003051632,0.9970699841490944
122,200000,RT,FINAL,LATE_TEST_Q4,0.005,2.0273437500000004,0.952221537802298,0.0157755426151402,0.995826798117858,0.9735361362485112,35555,149,9296,1784,15.775542615140283,0.997617723320797,0.9973036238110758
122,200000,RT,DEV,DEV,0.01,-0.6132812499999999,0.9874,0.0095,0.9904704584211056,0.9889328459111624,9874,95,9905,126,9.5,0.9991905406227664,0.9996704383170384
122,200000,RT,FINAL,OFFICIAL_TEST,0.01,-0.6132812499999999,0.9625911458333334,0.0125904010519395,0.9846955085513348,0.9735178698411864,73927,1149,90111,2873,12.590401051939512,0.9950803713931176,0.9961574440526731
122,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.01,-0.6132812499999999,0.9643349252852804,0.023198756255162,0.9869249726177436,0.9754991846594177,72085,955,40211,2666,23.198756255162028,0.9965367364927652,0.9970883830919304
122,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.01,-0.6132812499999999,0.9638737697058576,0.0124134876252699,0.9838651640111116,0.9737668720396024,68356,1121,89184,2562,12.413487625269918,0.9950706694073254,0.996010472509662
122,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,-0.6132812499999999,0.9658691723888688,0.0228005865102639,0.9862281724652014,0.9759425074129796,66814,933,39987,2361,22.80058651026393,0.996566003051632,0.9970699841490944
122,200000,RT,FINAL,LATE_TEST_Q4,0.01,-0.6132812499999999,0.9642197166501512,0.0233986236103758,0.9938990724381626,0.978834468414828,36003,221,9224,1336,23.39862361037586,0.997617723320797,0.9973036238110758
122,200000,RT,DEV,DEV,0.02,-3.11328125,0.9929,0.0188,0.9814174162301076,0.9871253168961576,9929,188,9812,71,18.8,0.9991905406227664,0.9996704383170384
122,200000,RT,FINAL,OFFICIAL_TEST,0.02,-3.11328125,0.9744791666666668,0.024128862590401,0.9714181874821526,0.972946269549278,74840,2202,89058,1960,24.12886259040105,0.9950803713931176,0.9961574440526731
122,200000,RT,FINAL,DOMAIN_OOD_EXACT,0.02,-3.11328125,0.9760270765608486,0.0444055774182577,0.9755572492545496,0.9757921063542376,72959,1828,39338,1792,44.405577418257785,0.9965367364927652,0.9970883830919304
122,200000,RT,FINAL,TEMPLATE_OOD_EXACT,0.02,-3.11328125,0.9753659155644548,0.0237417640219256,0.9699361985557036,0.9726434793613296,69171,2144,88161,1747,23.741764021925697,0.9950706694073254,0.996010472509662
122,200000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-3.11328125,0.977159378388146,0.0437927663734115,0.9741738365976336,0.9756643235519118,67595,1792,39128,1580,43.79276637341153,0.996566003051632,0.9970699841490944
122,200000,RT,FINAL,LATE_TEST_Q4,0.02,-3.11328125,0.9733254773828972,0.0429857067231339,0.9889520803287164,0.9810765576071698,36343,406,9039,996,42.98570672313393,0.997617723320797,0.9973036238110758
42,20000,R0,DEV,DEV,0.0001,8.195312500000002,0.3466,0.0002,0.9994232987312572,0.5147015147015147,3466,2,9998,6534,0.2,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.0001,8.195312500000002,0.2369140625,0.0001534078457155,0.9992311494315996,0.3830163458198697,18195,14,91246,58605,0.153407845715538,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0001,8.195312500000002,0.2427392275688619,0.0003400864791332,0.9992290324357068,0.3905930470347648,18145,14,41152,56606,0.3400864791332653,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0001,8.195312500000002,0.2372035308384331,0.0001550301755163,0.999168448562604,0.3833899309433188,16822,14,90291,54096,0.1550301755163058,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,8.195312500000002,0.2426165522226238,0.0003421309872922,0.999166517830565,0.3904294421439538,16783,14,40906,52392,0.3421309872922776,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.0001,8.195312500000002,0.2411687511716971,0.0001058761249338,0.9998889629136132,0.3886071852411263,9005,1,9444,28334,0.1058761249338274,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.0005,7.035156250000001,0.5241,0.0009,0.9982857142857144,0.6873442622950819,5241,9,9991,4759,0.9,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.0005,7.035156250000001,0.3744401041666667,0.0006465044926583,0.9979525263742364,0.5445576427813968,28757,59,91201,48043,0.6465044926583389,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0005,7.035156250000001,0.3824965552300303,0.0011903026769664,0.9982891658810796,0.5530795419374807,28592,49,41117,46159,1.1903026769664284,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.035156250000001,0.3737274034800756,0.0006533414539615,0.9977788653390054,0.5437777618202523,26504,59,90246,44414,0.6533414539615747,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.035156250000001,0.3813950126490784,0.0011974584555229,0.998146186440678,0.551905195226291,26383,49,40871,42792,1.1974584555229717,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.0005,7.035156250000001,0.3888427649374648,0.0005293806246691,0.9996557422197742,0.5598981933170082,14519,5,9440,22820,0.5293806246691372,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.001,6.382812500000001,0.6015,0.0018,0.9970164097463948,0.7503274496351275,6015,18,9982,3985,1.8,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.001,6.382812500000001,0.4370963541666666,0.000942362480824,0.9974446590402616,0.6078312434928251,33569,86,91174,43231,0.9423624808240192,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.001,6.382812500000001,0.4455860122272612,0.0017975999611329,0.9977832364747468,0.6160561530707555,33308,74,41092,41443,1.7975999611329738,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.001,6.382812500000001,0.4336416706618912,0.0009301810530978,0.9972759996108572,0.6044518696869933,30753,84,90221,40165,0.9301810530978352,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.382812500000001,0.4420672208167691,0.0017595307917888,0.9976510505024142,0.6126599016298196,30580,72,40848,38595,1.7595307917888563,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.001,6.382812500000001,0.4546184954069471,0.0007411328745367,0.9995877988458368,0.6249884943207967,16975,7,9438,20364,0.741132874536792,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.0025,4.441406250000001,0.7519,0.0033,0.9956302966101694,0.8567684594348222,7519,33,9967,2481,3.3,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.0025,4.441406250000001,0.59015625,0.0027832566294104,0.9944271358988986,0.7407213714883395,45324,254,91006,31476,2.7832566294104755,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.0025,4.441406250000001,0.6008615269360945,0.0054170917747655,0.9950595950197172,0.7492764140162984,44915,223,40943,29836,5.417091774765583,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.441406250000001,0.5824896359175386,0.0027241016555008,0.99408013476116,0.7345585162661261,41309,246,90059,29609,2.724101655500803,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.441406250000001,0.5928008673653776,0.0052541544477028,0.9947843384600455,0.742900622299519,41007,215,40705,28168,5.254154447702835,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.0025,4.441406250000001,0.6030959586491336,0.0029645314981471,0.998758149642968,0.7520622516113951,22519,28,9417,14820,2.964531498147168,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.005,2.2246093750000004,0.8402,0.0057,0.9932616148480908,0.9103418386694836,8402,57,9943,1598,5.7,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.005,2.2246093750000004,0.7327213541666666,0.005708963401271,0.990826495756594,0.8424480141323711,56273,521,90739,20527,5.7089634012710935,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.005,2.2246093750000004,0.7446589343286377,0.0112957294854977,0.9917155124801796,0.8506112469437652,55664,465,40701,19087,11.29572948549774,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.005,2.2246093750000004,0.7277701006796582,0.0055589391506561,0.9903672717503934,0.8390012354509396,51612,502,89803,19306,5.558939150656109,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.2246093750000004,0.7391976870256596,0.0108993157380254,0.9913532376890268,0.846904890066664,51134,446,40474,18041,10.899315738025416,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.005,2.2246093750000004,0.7620718283831919,0.007305452620434,0.9975809844341608,0.8640663194813476,28455,69,9376,8884,7.3054526204340915,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.01,0.5019531250000001,0.9112,0.0105,0.988608006943691,0.9483270021335276,9112,105,9895,888,10.5,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.01,0.5019531250000001,0.8632942708333333,0.0115055884286653,0.984410031031462,0.9198826230827396,66301,1050,90210,10499,11.505588428665352,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.01,0.5019531250000001,0.8725368222498696,0.0222270806004955,0.9861652907556926,0.9258778187083448,65223,915,40251,9528,22.227080600495555,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.01,0.5019531250000001,0.8628274909049889,0.0112950556447594,0.9836039221990034,0.9192656691304608,61190,1020,89285,9728,11.295055644759426,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,0.5019531250000001,0.8726418503794724,0.0216520039100684,0.9855349300419584,0.9256589943722876,60365,886,40034,8810,21.652003910068427,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.01,0.5019531250000001,0.8652079595061464,0.0157755426151402,0.9954090278847636,0.925752930051294,32306,149,9296,5033,15.775542615140283,0.99534564776553,0.9884445751249632
42,20000,R0,DEV,DEV,0.02,-0.7597656249999999,0.943,0.0205,0.9787234042553192,0.9605296664120192,9430,205,9795,570,20.5,0.9923410130905946,0.9897020157756354
42,20000,R0,FINAL,OFFICIAL_TEST,0.02,-0.7597656249999999,0.9011328125,0.0238439623055007,0.9695165515598952,0.9340747589129657,69207,2176,89084,7593,23.843962305500767,0.9835989948937612,0.970406143392624
42,20000,R0,FINAL,DOMAIN_OOD_EXACT,0.02,-0.7597656249999999,0.9089778063169724,0.0427051450225914,0.974779427587691,0.9407293570360524,67947,1758,39408,6804,42.70514502259146,0.9890451585408438,0.979015992665784
42,20000,R0,FINAL,TEMPLATE_OOD_EXACT,0.02,-0.7597656249999999,0.9006458162948757,0.0236088810143402,0.9676989273377372,0.9329691357123032,63872,2132,88173,7046,23.60888101434029,0.982324051752784,0.9682640816759964
42,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.7597656249999999,0.9092157571376942,0.0420332355816226,0.9733807939332972,0.9402047985649152,62895,1720,39200,6280,42.03323558162268,0.9881771667859036,0.9782079281034456
42,20000,R0,FINAL,LATE_TEST_Q4,0.02,-0.7597656249999999,0.901657784086344,0.0430915828480677,0.988055408816106,0.9428815481775028,33667,407,9038,3672,43.09158284806776,0.99534564776553,0.9884445751249632
42,200000,R0,DEV,DEV,0.0001,9.125000000000002,0.6341,0.0001,0.999842321034374,0.7760372047485008,6341,1,9999,3659,0.1,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.0001,9.125000000000002,0.3975,5.478851632697787e-05,0.9998362427537418,0.5688464871008916,30528,5,91255,46272,0.0547885163269778,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0001,9.125000000000002,0.3961151021391018,7.287567409998542e-05,0.9998986931415256,0.5674370472576751,29610,3,41163,45141,0.0728756740999854,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.125000000000002,0.3992498378408866,4.429433586180168e-05,0.9998587470866588,0.5706396872102866,28314,4,90301,42604,0.0442943358618016,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.125000000000002,0.3985833032164799,4.887585532746823e-05,0.9999274679045478,0.5699697154492552,27572,2,40918,41603,0.0488758553274682,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.0001,9.125000000000002,0.3749966522938482,0.0004235044997353,0.9997144081108096,0.5454085110526828,14002,4,9441,23337,0.4235044997353097,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.0005,7.281250000000001,0.8809,0.0003,0.9996595551520654,0.9365298745481608,8809,3,9997,1191,0.3,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.0005,7.281250000000001,0.6877083333333334,0.0007012930089853,0.9987897125567322,0.8145589142504628,52816,64,91196,23984,0.7012930089853167,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0005,7.281250000000001,0.6902115021872617,0.0011660107855997,0.9990705239920996,0.8164059718497069,51594,48,41118,23157,1.1660107855997668,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.281250000000001,0.6833103020389746,0.0006865622058579,0.9987222027575688,0.8114434983548087,48459,62,90243,22459,0.6865622058579259,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.281250000000001,0.6862883989880737,0.0011241446725317,0.9990319865319864,0.8136424011311538,47474,46,40874,21701,1.1241446725317692,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.0005,7.281250000000001,0.6965906960550631,0.0029645314981471,0.9989246485905215,0.8208024993294097,26010,28,9417,11329,2.964531498147168,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.001,6.156250000000001,0.9267,0.0012,0.9987067571936632,0.9613569168525338,9267,12,9988,733,1.2,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.001,6.156250000000001,0.8076041666666667,0.0015012053473591,0.9977960457521596,0.8926821194435849,62024,137,91123,14776,1.5012053473591935,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.001,6.156250000000001,0.8111998501692285,0.0022834377884662,0.99845221629454,0.8951381354118229,60638,94,41072,14113,2.28343778846621,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.001,6.156250000000001,0.8058602893482614,0.0014617130834394,0.9976956111867602,0.8915756630265211,57150,132,90173,13768,1.4617130834394552,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,6.156250000000001,0.8098301409468739,0.002199413489736,0.9983960078417394,0.8942810392305544,56020,90,40830,13155,2.19941348973607,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.001,6.156250000000001,0.8160904148477464,0.0057173107464266,0.998231016182926,0.8980181242171958,30472,54,9391,6867,5.717310746426681,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.0025,4.343750000000001,0.9623,0.0025,0.9974087893864012,0.9795399022801304,9623,25,9975,377,2.5,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.0025,4.343750000000001,0.9103515625,0.0036598728906421,0.9952454839214792,0.9509075206223776,69915,334,90926,6885,3.6598728906421214,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0025,4.343750000000001,0.9143422830463808,0.0062187241898654,0.9962684391580666,0.9535488821457222,68348,256,40910,6403,6.218724189865423,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0025,4.343750000000001,0.910798386869342,0.003565694036875,0.9950395908432697,0.9510571882914188,64592,322,89983,6326,3.5656940368750347,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,4.343750000000001,0.9152005782435852,0.006060606060606,0.9960979907799298,0.9539372570292016,63309,248,40672,5866,6.0606060606060606,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.0025,4.343750000000001,0.902327325316693,0.0104817363684489,0.9970702257997692,0.9473358639111484,33692,99,9346,3647,10.481736368448914,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.005,2.3417968750000004,0.9756,0.005,0.9949010809708342,0.985156013329294,9756,50,9950,244,5.0,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.005,2.3417968750000004,0.9444010416666668,0.0068485645408722,0.9914564964800764,0.9673568737287854,72530,625,90635,4270,6.848564540872233,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.005,2.3417968750000004,0.9471445198057552,0.0122674051401642,0.9929177477035273,0.969491154077888,70800,505,40661,3951,12.267405140164216,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.005,2.3417968750000004,0.9447953975013396,0.0067548862189247,0.9909780663481876,0.9673358309692416,67003,610,89695,3915,6.754886218924755,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.3417968750000004,0.9478279725334297,0.0120723362658846,0.9925219497426582,0.9696602210966097,65566,494,40426,3609,12.072336265884651,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.005,2.3417968750000004,0.9414285331690726,0.0155637903652726,0.9958355760786424,0.9678680580412456,35152,147,9298,2187,15.56379036527263,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.01,-0.0966796874999999,0.9867,0.0102,0.9897682816731868,0.9882317592268016,9867,102,9898,133,10.2,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.01,-0.0966796874999999,0.9643229166666668,0.012853385930309,0.9844084377866096,0.9742621667664256,74060,1173,90087,2740,12.853385930309008,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.01,-0.0966796874999999,0.9665154981204264,0.0236603021911286,0.9866979869438148,0.976502470045211,72248,974,40192,2503,23.6603021911286,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.01,-0.0966796874999999,0.9647621196311232,0.0126571064725098,0.983568615048446,0.9740746013667426,68419,1143,89162,2499,12.657106472509827,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,-0.0966796874999999,0.9672714130827612,0.0232160312805474,0.986000795744242,0.9765463089990952,66911,950,39970,2264,23.21603128054741,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.01,-0.0966796874999999,0.9621039663622486,0.0238221281101111,0.9937757614318516,0.977683431308513,35924,225,9220,1415,23.822128110111173,0.9978870293611966,0.9970723917672109
42,200000,R0,DEV,DEV,0.02,-2.458984375,0.9925,0.0204,0.9798598084707276,0.9861394008644244,9925,204,9796,75,20.4,0.9991939460195128,0.9995581087052584
42,200000,R0,FINAL,OFFICIAL_TEST,0.02,-2.458984375,0.9747916666666666,0.0240083278544817,0.9715657647135164,0.9731760423775632,74864,2191,89069,1936,24.0083278544817,0.9955753183759982,0.9955952209586872
42,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.02,-2.458984375,0.9766558306912282,0.0439926152650245,0.9757942713554406,0.97622486093282,73006,1811,39355,1745,43.99261526502453,0.9968655173581238,0.9967853756814412
42,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.02,-2.458984375,0.9753518147719902,0.023553513094513,0.9701670477018668,0.9727525225890375,69170,2127,88178,1748,23.55351309451304,0.9953818388503906,0.9954039821767988
42,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-2.458984375,0.9774774123599568,0.0434261974584555,0.9743925987837564,0.9759325678903652,67617,1777,39143,1558,43.426197458455526,0.996755544251848,0.9966702418877168
42,200000,R0,FINAL,LATE_TEST_Q4,0.02,-2.458984375,0.9725488095556925,0.0412916887241926,0.9893744551002616,0.9808894831381764,36314,390,9055,1025,41.29168872419269,0.9978870293611966,0.9970723917672109
42,20000,RT,DEV,DEV,0.0001,8.781250000000002,0.399,0.0001,0.9997494362315208,0.5703666642841827,3990,1,9999,6010,0.1,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.0001,8.781250000000002,0.2233203125,9.861932938856015e-05,0.9994755244755243,0.3650702426564495,17151,9,91251,59649,0.0986193293885601,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.0001,8.781250000000002,0.2288932589530574,0.0002186270222999,0.9994742683567964,0.3724828562098617,17110,9,41157,57641,0.2186270222999563,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0001,8.781250000000002,0.2268112467920697,9.966225568905376e-05,0.999440785385858,0.3697191192019491,16085,9,90296,54833,0.0996622556890537,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,8.781250000000002,0.2320202385254788,0.0002199413489736,0.9994395665981692,0.3766102728957927,16050,9,40911,53125,0.219941348973607,0.9892147956183328,0.9784535596416783
42,20000,RT,FINAL,LATE_TEST_Q4,0.0001,8.781250000000002,0.2461233562762795,0.0001058761249338,0.999891197911,0.3950139694820546,9190,1,9444,28149,0.1058761249338274,0.9955395142808184,0.9884117647058824
42,20000,RT,DEV,DEV,0.0005,7.585937500000001,0.6058,0.0007,0.9988458367683428,0.7541861188920013,6058,7,9993,3942,0.7,0.9934727581807532,0.9916529379461834
42,20000,RT,FINAL,OFFICIAL_TEST,0.0005,7.585937500000001,0.3872786458333333,0.0004054350208196,0.998757555406313,0.5581347344717582,29743,37,91223,47057,0.4054350208196362,0.9850406445164328,0.970937337584807
42,20000,RT,FINAL,DOMAIN_OOD_EXACT,0.0005,7.585937500000001,0.3951117710799856,0.0008502161978331,0.9988163679404802,0.5662330690848438,29535,35,41131,45216,0.8502161978331633,0.9900248769924092,0.979315866084425
42,20000,RT,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.585937500000001,0.3840914859415099,0.0004097226067216,0.9986434961137995,0.5547996822616453,27239,37,90268,43679,0.4097226067216655,0.9838329726422372,0.9690726345196162
42,20000,RT,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.585937500000001,0.3917166606432959,0.0008553274682306,0.9987100103199176,0.5627212975173145,27097,35,40885,42078,0.855327468230694,0.9892147956183328,0.9784535596416783
