seed,rep,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.01,-0.7519531249999999,0.9713048873346682,0.012524223464924423,0.9838460879252721,0.9775352652342975,68883,1131,89174,2035,12.524223464924424,0.011809055593073423,0.013270953590001373,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.01,-0.7519531249999999,0.9728948319479581,0.022825024437927662,0.9863118093619017,0.9795573797931721,67300,934,39986,1875,22.825024437927663,0.021399729330556564,0.02431857205046751,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.01,-0.7519531249999999,0.9705401858646455,0.025727898358920063,0.9933391809659559,0.981807344793487,36239,243,9202,1100,25.72789835892006,0.0226289676487104,0.02912378796120908,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.02,-3.3378906249999996,0.9800390625,0.024315143545912778,0.9713625687220917,0.9756815265156916,75267,2219,89041,1533,24.31514354591278,0.02332549396254903,0.025335184178785993,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.02,-3.3378906249999996,0.9814851975224411,0.043773988242724576,0.9760273517008341,0.9787486659551761,73367,1802,39364,1384,43.77398824272458,0.041817717642383394,0.04579493089698507,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.02,-3.3378906249999996,0.9807665190783722,0.02379713194175295,0.9700291480133327,0.9753682837730769,69554,2149,88156,1364,23.797131941752948,0.022812826270883057,0.024812187002569066,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-3.3378906249999996,0.9824069389230213,0.04318181818181818,0.9746575833632126,0.9785169186465084,67958,1767,39153,1217,43.18181818181818,0.0412326234885065,0.04519616314824537,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.02,-3.3378906249999996,0.9789764053670426,0.04319745897300159,0.9889616362750934,0.9839436885102488,36554,408,9037,785,43.19745897300159,0.039185948618980476,0.04749365125422232,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
82,RUT,20000,FINAL,OFFICIAL_TEST,0.0001,9.000000000000002,0.36950520833333333,0.00026298487836949375,0.9991549890852757,0.5394954468546226,28378,24,91236,48422,0.26298487836949375,0.0001685064116879131,0.00039127554750454746,0.9893381096283301,0.9896081852045894,0.9878533253308183,0.009314047775586237,0.024611001534078455
82,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.0001,9.000000000000002,0.37104520340865005,0.00038867026186658894,0.9994234649754973,0.5411744046515711,27736,16,41150,47015,0.38867026186658893,0.0002221744370938496,0.0006310996222976036,0.9927352925719969,0.986566616571315,0.9900531187004311,0.016421318563863384,0.040033036972258663
